bucket,new_verdict,new_conf,new_reason,triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
still_maybe,uncertain,0,,maybe,0,"LLM לא (conf 0.85) · שם דומה חלקית (0.67) · אותה עיר, רחוב שונה",2484,no_match,llm-no,פיצה ארנה,"נייברג 14, טבריה, Israel",32.7973284,35.5289739,ChIJea73nUk-HBUR1Unl6CZsMHs,Pizza Arena,"Ha-Banim St 20, Tiberias, Israel",32.7872328,35.5409643,0.667,1586,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,04-672-6115,3.8,71,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: Closed | Saturday: 7:30 PM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,yes,places/ChIJea73nUk-HBUR1Unl6CZsMHs/photos/AaVGc3mcCXiiNfb7pDhzSXP9CfIc97O-j83yjO_BEJ1GxWe2Kaof4sMuvo4mNCAjmvQatFkfYm3KgF4Ao8vCP2Xg3fXV1SKaMo7htA7E_pTI9rlqUBMiiUxEl7Vtlozw4QRG_q8a6UpadP5IGFMDcIdINaiNcYCCW-7RGewih9yCaqpAMQhs14nuW_CduodM7cVGLjbMYAnO5VWzR12yUDK5Twq5okeiy3gei8ZJB2dXaTT-w30-_EAeXGIgQC0KwebQJKvTF0Pd6DvUPS4jUXmXZ6CuEtInM52lem9TCnOmxq-4plPMIJUMtS1B9PrQujZ_PawWz-fg-Oo57SnLb4HSBybqPWICFt-2K8LAalI1T2qV4MOBra18elkQxfdwueDlH8Y6EoANvkT55vctgoAcAPJenEt_bCH63ZNBMMbuyLAttw,‫מעיין איבגי (מ)‬‎,no,0.85,"Different streets (Neiberg vs Ha-Banim) and large distance (1586m) with different house numbers (14 vs 20). Names match (Hebrew-English translation), but addresses don't align sufficiently to confirm same location.",https://maps.google.com/?cid=8876713779919145429&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
still_maybe,uncertain,0,,maybe,0,LLM לא בטוח (0.55) · שם דומה חלקית (0.67) · עיר/רחוב לא זוהו כתואמים,2523,uncertain,llm-uncertain,סנדוויץ' בר סמי הגדול,"השקדים 2, קריית ביאליק, Israel",32.8347526,35.090071,ChIJ6S5GYYaxHRURHM7gTopPyhs,סמי הגדול סנדויץ בר - הקריות,"Haifa, Israel",32.8113282,35.0691728,0.667,3255,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,1-700-704-070,4,674,Monday: 10:00 AM – 3:00 AM | Tuesday: 10:00 AM – 3:00 AM | Wednesday: 10:00 AM – 3:00 AM | Thursday: 10:00 AM – 5:00 AM | Friday: 10:00 AM – 6:00 AM | Saturday: 10:00 AM – 5:00 AM | Sunday: 10:00 AM – 3:00 AM,yes,places/ChIJ6S5GYYaxHRURHM7gTopPyhs/photos/AaVGc3kX6wpndDpjuzgEK7PIWv60BdHuGQn3E1jQwjyOowBgUI3VL66N_Z2xMzHjBstvkfRzU9zoYGQm2mPBUIeSQkTpNEAxbNO031MXufWMhTeBMvK5d5n8Zuw9DZcFZdTRFimF9ZuugzmxivgbLUDYbYMzpI6CbnEeEkveft2StCNQu5vQwh61Kb1NcpyWEOLa6-R8NazhKYmQQ3rgAcrFqryEg1zwkAX6js8BJhnWjJvFYTtMVByBUmj0psS6B4DdzGNBeJUkFdR1rhEtSsaiyH90JfAtVdJSMWLm7LxR_ItcQHJlABzxPrb_kV5kG6GJwolURRr5P8vxn7yrpNRWddtWS-w5o11EJtIR1jb0_xxCSwI1FsJ24y1TmCMfh5vyFwgMhq08Qy_AWnRSDyCXCBjFPEBjAd98bSr_wIkmheU7JQ,סמי הגדול סנדויץ בר - הקריות,uncertain,0.55,"Names match (both 'סמי הגדול' + sandwich bar), and Kiryat Bialik is part of 'Hakreyot' (The Krayot/Cities), but Google address shows only 'Haifa' without street details. Distance of 3.2km between listed coordinates is significant. Cannot confirm same physical location without street-level precision for B.",https://maps.google.com/?cid=2002500439767043612&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,uncertain,0,,maybe,0,LLM לא (conf 0.85) · שם דומה חלקית (0.67) · עיר/רחוב לא זוהו כתואמים,2662,no_match,llm-no,פיצה באבו,"יהודה הלוי 19, עכו, Israel",32.929299,35.0934664,ChIJp736YlHIHRURKyMZyKBCZ70,Pizza Babu,"Nakhali'eli St 4, Acre, Israel",32.9437455,35.0797062,0.667,2057,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;pizza_delivery;meal_delivery;food_delivery;restaurant;point_of_interest;food;establishment,04-991-7117,4.1,105,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: Closed | Saturday: 7:30 PM – 12:15 AM | Sunday: 10:00 AM – 12:00 AM,yes,places/ChIJp736YlHIHRURKyMZyKBCZ70/photos/AaVGc3mfnj5nn1iRxPW7wcH6xhxzdJNhbKvdJPeAP58TxrU9FuSo3NdixC0HBFHF8WD5SFOHYoHwp47T4AWBlakWWm-G7r4U9VAnsvzg33R7Dq3I_6BB6-1i3zjj7XiSgXEbw5iGLbF3lYoXDCdJAHQAwGA4-pIlppkG027Zplv8wTBIzUUNCxB11QmRfC9e7NclhMG6cu4kVP4s_pY1KyP-AwjOh_-LRB5YEQNAIJSetVa13iexb7H9HkeelT-oC6UgT9EJc6-Mc0ViBpPibmviK61EED-ZNLvcOrfr1gjliF812HbAOw2ITPWtf4Fy6oAw53TnMDQUdMhV2TDoNyQrjkIR1NXvjCNDDmLhlx4DOuBM5Z3OJmF9KZst_WUO5x0UVfGPYULjB3cBL3CKS7JdVIerZhtpAx_WQ9ER4jQwEHoUUw,Nissan Madar,no,0.85,"Same name (Pizza Babu = פיצה באבו), but streets don't match: A is on Yehuda HaLevi St, B is on Nakhali'eli St. Distance of 2057m is substantial for same city. Street mismatch rules out same physical location.",https://maps.google.com/?cid=13647950454088868651&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_right,yes,0.85,"[תיקון 400מ] שם העסק זהה בעיקרו (מריאנה עוגות) - רק הוספת תאור 'בוטיק' vs 'מעוצבות'. המרחק של 266 מטר בקיסריה וההתאמה בשם מצביעים על אותו מקום. הפרש כתובת הרחוב (דולב vs רוטשילד) הוא כנראה שגיאה בטקסט כתובת או פינת בניין, לא עסק שונה.",maybe,0,LLM לא בטוח (0.45) · שם דומה חלקית (0.67) · עיר/רחוב לא זוהו כתואמים,2874,uncertain,llm-uncertain,מריאנה בוטיק עוגות,"דולב 14, קיסריה, Israel",32.5144233,34.9033612,ChIJqSax4kAOHRUROoaosSbwy50,מריאנה עוגות מעוצבות,"Rothschild St 100, Caesarea, Israel",32.512485500000004,34.9050255,0.667,266,OPERATIONAL,food,coffee_shop,coffee_shop;pastry_shop;cake_shop;dessert_shop;cafe;confectionery;bakery;wholesaler;food_store;store;manufacturer;food;point_of_interest;establishment,054-954-5339,4.7,71,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: Closed | Sunday: 8:00 AM – 8:00 PM,yes,places/ChIJqSax4kAOHRUROoaosSbwy50/photos/AaVGc3m22IUR13oYbKNWjAWUSa6C729zZ-JeskQuus-rUu_NceTYvsGmCks5v84pFOoREXsNVunt1EChsww1WnQZXhZx0JQAeVGOe7NzyiRQJ-QEorRuZi4X1zDtXH3NmdvOpLB4b86dIVea0Um10DhudTQVR4-S5lBa1ikyHvALr-a3ZuKLdfHz0AP0nFAZxIM5u5JdOBhE5cWyc14fonx1_YkucB9TF5EfXWkEy4MAdled5rfIJQCs-PIDAAL3gjZmf5qMjiMKT3nXv_pICuR59rlsEhQs7z5qe81_FeoorgH2_5Ky3qTyWvcwJ57RBzGHhl9ojRHxyUPF7uqrEi7etAXNRmQOEFrl4z7pVS2zQc_X2IBXmbV_8rPQxnnmSjNhhmBkzIdJMgEAlQjKFbNtVpvFUNgONWO_RLFYJTjWKF3s_TDrUFoXpuGSymHIKckn,Mariana Cake Boutique,uncertain,0.45,"Names match (Mariana/מריאנה + cakes/עוגות), both in Caesarea. However, addresses differ significantly: Dolek St 14 vs Rothschild St 100 (266m apart). Could be relocated business, but large distance and different streets create reasonable doubt without additional confirmation.",https://maps.google.com/?cid=11370445733206984250&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.85,"שם שונה (בריא בר vs Rebar), כתובת שונה משמעותית (התמר 2, קניון דרכים vs שדרות יצחק רבין 9, מתחם BIG), מרחק של 2083 מטרים בעיר אותה, וסוג עסק שונה (בריא בר - likely health/wellness bar vs Rebar - juice shop). אלו נראות כמו שני עסקים שונים במקומות שונים ביוקנעם.",maybe,0,LLM לא (conf 0.95) · שם דומה חלקית (0.67) · עיר/רחוב לא זוהו כתואמים,3030,no_match,llm-no,בריא בר,"התמר 2, קניון דרכים יקנעם, Israel",32.6592573,35.1047781,ChIJjXFrCC6pHRURAoHkt2WgXwo,Rebar,"מתחם BIG, שדרות יצחק רבין 9, יוקנעם עילית, Israel",32.6433051,35.0931095,0.667,2083,OPERATIONAL,food,juice_shop,juice_shop;food;point_of_interest;establishment,,4.3,163,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 9:30 AM – 1:00 PM | Saturday: Closed | Sunday: 10:00 AM – 9:00 PM,yes,places/ChIJjXFrCC6pHRURAoHkt2WgXwo/photos/AaVGc3l1ZcztZFlyqgoO8QOLwz40lCKFCDPSkthmZZJ0K12WaG_yCCp0FBdEgai8PRSr19LEEtd7R-4dIO3OVPPAKA9IwWrSQXErO6AQ09bzbrxwvmyx4KGax-M9q_EEwlHxl-PhH-C-fYnB0mbYjlquA4t9fQim7eXRvFrp08LvSZ8ocAJwD52CF7pBV1GKpZtb__Ih17OckjzlOXQwofsyi5wv_-tDExfJ5sKoeUdUFGKVgF4CFHXh8oMp1jS0PXb3EhgDpHdurx-XWCsFPh-REa8-cZIwmpU8ZjgfTQ615IBAE4-3aMklMF2Rhu2XSZcpB2d-TGn5trfndU7f_dSaeGPeDs9BkS5Mb57ekmaJLQIV_U6rqAH0eM_jIelP_Uq4hbt74poeEm7AB9RvfBhWwaViHJhF2spYl_KlgZGiHshOV_jz,אדווה חיים,no,0.95,"Different locations: A is at Hatamer 2 in Kniyon Drakhim mall, B is at Yitzhak Rabin 9 in BIG complex. Distance of 2083 meters confirms separate physical locations. Names (Bria Bar vs Rebar) don't clearly translate/transliterate to each other.",https://maps.google.com/?cid=747492421904138498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_right,yes,0.95,"שם עברי 'הלאלי' תואם לשם אנגלי 'ALALI' (תרגום/תעתיק). כתובת זהה: ולטר מוזס 10, תל אביב. מרחק קטן (30 מטר) עשוי להיות שגיאה בקואורדינטות. עסק מסוג unique עם התאמת שם וכתובת ברורה.",maybe,0,שם דומה חלקית (0.67),3067,verified,regular,הלאלי,"ולטר מוזס 10, תל אביב, Israel",32.0685694,34.7951171,ChIJS7IPAABLHRURJzmSKe6XgL8,ALALI,"Walter Moses St 10, Tel Aviv-Yafo, Israel",32.0685885,34.7954377,0.667,30,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,050-907-7811,4.4,704,Monday: 7:00 – 11:00 PM | Tuesday: 7:00 – 11:00 PM | Wednesday: 7:00 – 11:00 PM | Thursday: 7:00 – 11:00 PM | Friday: Closed | Saturday: 9:00 – 11:00 PM | Sunday: 7:00 – 11:00 PM,yes,places/ChIJS7IPAABLHRURJzmSKe6XgL8/photos/AaVGc3mIUp9-O55QXaRwJ-RAjvxXIrmqVKWs2PWs14_BL9XX_SoO6VVSLXLREITbEK3g8q8i9BA-XRJqJ5n90KsPWX9868sKM6intGiHHPiO-r_b2Iblp7O3g1uEO7PU9t1PjlfUm7KeY8ljIedNwcbouWdoD_pIawmyexm60-XBus6RKpaJEvhMdaQTlrtI2R3AZbwEA7yli4DH4QsC7KPQdCunhjX-RnjIJVOPrbkYWEwuhU5MWEEZOb1gScuSdoPlp8BARU5Tce3ReTGR6fMgkD9HFs8B_HX6DBbm1wTWtDagrb9l8JamNbLfvKWFuQuewnjdEb_i4ceQaDGvs6JQGXw0Ao_XiTReGkjpKi3pzjeBFIghJfEpd4WS8GZaL6cdZezoma-YRKtSztku3olvR3y_7MG4i3DjUoJs0gLBESGKtdV4EzvPXGPnOPsCBA,ALALI TLV,,,,https://maps.google.com/?cid=13799196307418659111&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJS7IPAABLHR (winner #7017 ""ALALI"")"
still_maybe,uncertain,0,,maybe,0,LLM לא (conf 0.92) · שם דומה חלקית (0.67) · עיר/רחוב לא זוהו כתואמים,3179,flagged,llm-no,פוקי בר,"מזל אליעזר 13, ראשון לציון, Israel",31.9919802,34.7727419,ChIJ00atVsizAhURTHjy5PHHttg,Poke Bar,"Noah Mozes St 2, Rishon LeZion, Israel",31.993110899999994,34.760593199999995,0.667,1153,OPERATIONAL,food,sushi_restaurant,sushi_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment,03-963-5933,4.1,154,Monday: 10:30 AM – 10:00 PM | Tuesday: 10:30 AM – 10:00 PM | Wednesday: 10:30 AM – 10:00 PM | Thursday: 10:30 AM – 10:00 PM | Friday: Closed | Saturday: Closed | Sunday: 10:30 AM – 10:00 PM,yes,places/ChIJ00atVsizAhURTHjy5PHHttg/photos/AaVGc3n9gABcJIQ_cimbECUvbzpcMblVoGk79_fYdANBsmFkrGOBwhJZn2GVnE0OpowHiOZ4cvQ44GQH6mefoN5Dd5kvJTaG7r46TOMZqeHVy5e0_loYfmsw0G9vua_mzDRjMPwB8YjdMGmySPHj85QFaBTNodvn7BhNuXGARN9CkTg2P3-nB7ubQcxGTe_zhcFDoyUsc98nmZadb_JNInvvCtdJAxNZPmgevUEzAaErWMJTCCqbajh8QAAJmSVM7nM9noHSKiPA72GBtZw-UXrCPh7fIJjnxaClCBFyAV8eHZtwrtJtXVMDZqclPbcujtZLhL4H--mXML-sMwBlN2anApqKPo8F_EovcIinY_Zg5dHaio_W6O7z8BwykNlb75v90o4pq6fxfU52PEzrhKGBynpozzOnSORFlgoXMfTl-H9J7a0HH38YrdbcgWbB6cjg,פוקי בר ראשון לציון,no,0.92,"Same business name (Poki Bar/Poke Bar) and city (Rishon LeZion), but street addresses differ significantly: Mazal Eliezer 13 vs Noah Mozes St 2, with 1153m distance. This distance is too large for the same physical location, suggesting different branches or a relocation not yet updated in our database.",https://maps.google.com/?cid=15615888599695915084&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
sure_wrong,no,0.85,"שמות שונים (לאנצ'יק vs לאנצ' טיים), רחובות שונים (המפלסים vs אפעל), ומרחק משמעותי של 1.5 ק״מ. למרות שלשני השמות קשר לשם 'לאנץ' (מקצוע/קיצור), הם נראים כעסקים נפרדים בשיוכים ברחובות שונים בפתח תקווה.",maybe,0,"LLM לא (conf 0.85) · שם דומה חלקית (0.67) · אותה עיר, רחוב שונה",3295,no_match,llm-no,לאנצ'יק,"המפלסים 17, פתח תקווה, Israel",32.1015198,34.8634095,ChIJK5jwBPFJHRURy4PvRnhhHsc,לאנצ' טיים,"Ef'al St 35, Petah Tikva, Israel",32.0970416,34.8481483,0.667,1521,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,054-755-6124,4.4,81,Monday: 11:30 AM – 3:00 PM | Tuesday: 11:30 AM – 3:00 PM | Wednesday: 11:30 AM – 3:00 PM | Thursday: 11:30 AM – 3:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:30 AM – 3:00 PM,yes,places/ChIJK5jwBPFJHRURy4PvRnhhHsc/photos/AaVGc3n_Z1-5BQCUkbvD49cCTm0io_9dMEegAu_r8FjJosVpLQtyta2E4z_BH3iCX90b1xfpzallA6YFgcHwrQMnbFpQGCT8mXMISgAHCvE076YC7b937t-W_SxJgcDLsL1nk9pbWrj7vwwEdFMWe60iHXRpzhh2ah2Gp2vYfQAp08YiOJ01albh5am9S8vGOVkmUTGWp36YpZHHuY4B0uHpqJr_6i-EPig9eJ511EVrGyFh6DUyFCgeXi0losxWvs1pqiaG0P2gftt2vObkNJIYek8ZqRHtmK2Vo-Pn4cQx_mrUlWHO8NHSEVqA8HjiQR103ScEBejhoFBYwis7hL51PBEBzS5Tv_SdX7YNV4fHVF7hWBkBDZ2AI031Y-GMAsDjFVz5NZHH21vlM0WRYya83ghNtSA0a3F73G09HXnV83P4GF0,Chen Almog,no,0.85,"Different street addresses (המפלסים vs Ef'al St), 1.5km apart, and different business names (לאנצ'יק vs לאנצ' טיים). While both appear to be lunch/sandwich shops, the distance and distinct addresses indicate separate locations.",https://maps.google.com/?cid=14348012632063050699&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_right,yes,0.98,"זותא פיצה (Zota Pizza) - שם ייחודי תואם בדיוק. כתובת זהה: דיזנגוף 177, תל אביב. מרחק 10 מטר זניח. סוג עסק תואם (פיצריה).",maybe,0,שם דומה חלקית (0.67),4211,verified,regular,זותא פיצה,"דיזנגוף 177, תל אביב, Israel",32.0852822,34.7743758,ChIJWdsiL4hLHRURZY3Ea35S5ZE,Zota Pizza,"Dizengoff St 177, Tel Aviv-Yafo, Israel",32.0851919,34.7743575,0.667,10,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,03-522-2305,4.3,1063,Monday: 12:00 PM – 2:00 AM | Tuesday: 12:00 PM – 2:00 AM | Wednesday: 12:00 PM – 2:00 AM | Thursday: 12:00 PM – 4:00 AM | Friday: Closed | Saturday: 6:30 PM – 3:00 AM | Sunday: 12:00 PM – 2:00 AM,yes,places/ChIJWdsiL4hLHRURZY3Ea35S5ZE/photos/AaVGc3lxwgiBoBKpCqdVYc333Y-JQ2Jk0GMhkZ4QI5486oO5mAtF0kADJ8S8mLJBmU3wjK4NVHWpgc8t54jOuMFn9ISkYR4rIYKzSQbdcUdi26nAF9V-DFbZ9inUSRW9nofMDfAMwGS7NDg90bw7u_AUfFRuCDJUbguqKPLAgXFp2x_miNHzkFaEfv1wRmhINJ2nSOZ3R5n8dAQ-0Gq1asgfycZcKQ56i4REtoYZqZe7jAZ5Daeq3JRgHwkMEmOydxm7FeSqMXgHFAxfTRBUJT9tyvqMuxszN-1hmfYKtxzMRcqKl4Nql5al0E5ZogL8d3ZYji3K2lax_EaIHBJYGPlbmIN2MjRhWFmGd-v0KSdRScSyDqGxKkU2AcHOvx1bkbdElxhE9tpG9o9Gzm4BWiuYXAgXQoG6Vi9QBbwjyDONMMHkkR8,Tahlia Goldberg,,,,https://maps.google.com/?cid=10512899608093691237&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,"dup-place ChIJWdsiL4hLHR (winner #7147 ""Zota Pizza"")"
still_maybe,no,0.15,"אותו שם (וינו=Vino) אבל הכתובת שונה משמעותית - בית 22 לעומת בית 12 באותו הרחוב, וההרחק של 2.7 ק""מ מעיד על שני מיקומים שונים. למרות שהשם ייחודי עולה בקנה אחד, המרחק הגדול מעיד שאלו לא אותו המקום הפיזי.",maybe,0,"LLM לא (conf 0.85) · שם דומה חלקית (0.67) · אותה עיר, רחוב שונה",4307,no_match,llm-no,וינו,"דרך אם המושבות 22, פתח תקווה, Israel",32.0877639,34.8859985,ChIJdfkRziE2HRURtGGjJm9TT2g,Vino,"Em Hamoshavot Rd 12, Petah Tikva, Israel",32.1053267,34.8655617,0.667,2742,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,03-566-5906,4.3,1279,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:30 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 10:00 PM,yes,places/ChIJdfkRziE2HRURtGGjJm9TT2g/photos/AaVGc3n1pfpGh2nIEfdWW2QIlRdRwcgcJxbLSt2bPMGddNfRl8AugZRDVtb74Dd2wAnt8_kvHV8rCgzZbo95tiwPF2wbq9waOX6piYowfngiate22Cy0uJc8vs5iPRjatlj1CsqsgjoPxsNWtdKwQbXlSQHynrvj5oGIkJks9I_E6jcW5j77MP1I9PRxzC5Usj2NlPpHbJFUnuWTixe7MPV3MaCQCuoaumK5XsxD_wWqabWN_su4hepTyACylMYwmv37txLpWaLt4tjU-5TBOioWCWcthzzVs67xRLfkmSYxLLe3SNtav55b-95f0EDXBJxGtMJr3y8GqBFtj9ZA2rOoPVtzOMsZ-V3toXqygA5wYmydFAAcx1Utj8UWTXWO364DU98DJZnwnBNGWQ1okzdv6lMSwjc-OicDqugB9fF0f-apYOI,Vino,no,0.85,"Same street (Em Hamoshavot Rd) and city (Petah Tikva), and name matches (וינו=Vino), BUT house numbers differ significantly (22 vs 12) and distance is 2.7km - too large to be the same location even accounting for GPS error. This indicates different establishments on the same street.",https://maps.google.com/?cid=7516318039959364020&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
still_maybe,uncertain,0,,maybe,0,"LLM לא בטוח (0.35) · שם דומה חלקית (0.67) · אותה עיר, רחוב שונה",4324,uncertain,llm-uncertain,שניצליין,"הסיבים 25, פתח תקווה, Israel",32.0879909,34.8566042,ChIJ3QF9uP5JHRURzEgA0dt0G2s,שניצל קוקי,"Shoham St 3, Petah Tikva, Israel",32.0908167,34.8577498,0.667,332,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,03-919-9951,4.5,210,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: Closed | Sunday: 10:00 AM – 6:00 PM,yes,places/ChIJ3QF9uP5JHRURzEgA0dt0G2s/photos/AaVGc3nkX1BjnxxgrC0aUL_xlQpjDfEm1Z6EABTu0dlIqgP8rLOuVjUcXr2WtDpNu1zg2wnXtFzSeu5H-WZ33WbfaZpys5yX3RbiE2zMeaBaS6CEn7pPjnkLQq41t54X8hV4tw9TAOMX1mfEFO7P2v8WDDo1aOFA3-MuGYXIrsaFwSYBjpkKu1kIGNxBUStEsKu28AADabkfwp7n68j2wNrZp2Wzasf7b46cdOfPumG9Nrf1ajO2HmyLSoiqtJ-amT5fuyBrL1LxVlmxVqm-dYU4xbwdn3S4jIn8HmkzmdxEcHHEllU6B6v4ge6Y4mwM7nShP1_yxLT2ghPY2iEDzfJKmnL4p_g2YL--l_frbegP2qINjrhia-NQ2PTY8QOguk9TbRHbb5CYxvAYHOrj_bGxXC87mh3D66TMMfXrdEy4gczsy58,שניצל קוקי,uncertain,0.35,"Both are schnitzel restaurants in Petah Tikva, but different streets (Hasivim vs Shoham) with 332m distance. Names are similar but not identical (Schnitzel-line vs Schnitzel Cookie). Could be same business relocated, or different establishments. Address discrepancy prevents confident match.",https://maps.google.com/?cid=7717890873882593484&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.95,"שמות שונים לחלוטין (שווארמה וחברים 360 vs שווארמה העמק), כתובות שונות במקומות שונים בעיר (לב העיר vs גינות העלה), והמרחק של 1.6 ק״מ מצביע על עסקים שונים. למרות ששניהם שווארמה, זהו שם ייחודי לא כללי ושניים עסקים שונים בברור.",maybe,0,LLM לא (conf 0.95) · שם דומה חלקית (0.67) · עיר/רחוב לא זוהו כתואמים,4630,no_match,llm-no,שווארמה וחברים 360,"לב העיר 2, קניון מודיעין, Israel",31.89894,35.0079612,ChIJU0npal7NAhURTiVU-lmVbi0,שווארמה העמק,"Ginot ha-Ela St 80, Modi'in-Maccabim-Re'ut, Israel",31.9138903,35.0058457,0.667,1674,OPERATIONAL,food,fast_food_restaurant,fast_food_restaurant;restaurant;food;point_of_interest;establishment,08-657-7700,4.8,326,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: Closed | Sunday: 10:00 AM – 8:00 PM,yes,places/ChIJU0npal7NAhURTiVU-lmVbi0/photos/AaVGc3n5avTFw5SJ_AOXEUa1rUBb4HlQi7D6BxF1VnfGl9WzCW4KIq4kkSwd84GTPYacjRRv-khvieeKuSXH7Jg1wVVdyrAiFhY3naVCOg6Jufupi74VQjA-PQWULJAeCS-cxsLwuETa_Na6ks06PmVUDPQoCqx3eMWjfOFSEEiHaYIpceOFH0qG250msJGjv8LjBG0kMvHXvleO8XzO5vWS5V0PCkfTdgJF5Y57YVI4-om15TJoCLUOCIEPCcd4YrQ9XGgTtiZ9orX6xDohLUODb1id2PbhFdw-gsjDMKhl8wDlfCDleMe-umqnYaAlv8gLmzn7Loicl9ewAt2I_WLy-ITVN30QSY6HcrgQ2-nbYr4LCI10RW37P-WOpEXrj-afMLshX8S0i2iDh50NoO_kamP_dRSQENpJjCIMmPLF85pO7woa,שווארמה העמק מודיעין,no,0.95,"Different business names ('שווארמה וחברים 360' vs 'שווארמה העמק'), different street addresses (Lev HaIr in shopping mall vs Ginot ha-Ela St), and 1.7km distance apart. These are separate shawarma establishments in Modi'in.",https://maps.google.com/?cid=3273718192829375822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
